passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
655,Inaaya  Mann,2023-01-19,99.00,1283.79,4.72
656,Anay Choudhury,2022-09-16,92.00,1700.38,4.04
657,Miraan Dhingra,2023-06-17,82.00,756.73,4.63
658,Zoya Mander,2022-12-26,13.00,576.88,4.30
659,Yasmin Anand,2023-06-22,12.00,1255.24,4.52
660,Myra Chaudhary,2022-08-27,90.00,1301.41,3.05
661,Taran Ghosh,2023-06-11,12.00,387.95,3.65
662,Ira Sharma,2022-08-19,90.00,906.01,4.58
663,Saanvi Bath,2022-09-14,20.00,1342.24,4.06
664,Jayan Soman,2023-03-30,14.00,700.58,3.96
665,Ojas Banik,2022-12-24,43.00,749.05,4.69
666,Anaya Dara,2022-11-16,60.00,274.13,3.02
667,Nitya Chada,2022-10-27,55.00,1652.68,4.47
668,Sahil Buch,2023-03-25,20.00,692.45,3.85
669,Aradhya Vora,2023-03-04,48.00,1494.20,3.50
670,Piya Sinha,2022-09-27,37.00,1193.87,4.29
671,Tarini Chawla,2022-11-21,81.00,1240.68,3.75
672,Kiaan Madan,2022-08-17,15.00,763.33,4.65
673,Vihaan Kota,2022-12-27,91.00,975.56,3.42
674,Neelofar Deo,2022-09-18,45.00,1882.25,4.59
675,Yuvraj  Dora,2023-07-02,30.00,176.89,3.60
676,Jivin Anand,2022-09-25,65.00,1807.33,4.44
677,Gokul Bir,2023-01-01,83.00,1409.98,3.57
678,Saanvi Soman,2023-02-01,74.00,826.45,3.84
679,Damini Kakar,2023-03-21,36.00,666.55,4.89
680,Mohanlal Yadav,2023-06-27,13.00,1593.10,4.64
681,Divit Bhatnagar,2023-02-27,48.00,565.13,4.80
682,Jivin Bhasin,2023-06-27,45.00,1487.72,3.05
683,Shamik Tak,2023-07-06,69.00,1120.87,4.54
684,Siya Bala,2023-01-03,20.00,308.24,3.62
685,Ranbir Lanka,2023-06-24,43.00,318.34,4.65
686,Yuvraj  Dugal,2023-06-03,32.00,1704.02,4.86
687,Hridaan Soman,2022-08-28,38.00,653.74,4.97
688,Prisha Lad,2023-04-05,27.00,1369.47,3.80
689,Anika Raval,2022-08-13,51.00,273.57,4.86
690,Samiha Ramakrishnan,2022-10-25,87.00,705.80,3.91
691,Adah Jha,2023-02-01,12.00,1536.03,4.06
692,Inaaya  Verma,2023-01-06,22.00,1509.87,4.39
693,Hunar Badami,2023-01-30,44.00,1096.23,4.50
694,Navya Dugar,2023-01-16,21.00,1526.83,4.42
695,Khushi Wagle,2023-02-20,16.00,1028.62,3.22
696,Yashvi Maharaj,2022-12-10,88.00,1832.27,4.62
697,Jhanvi Malhotra,2022-12-20,55.00,435.98,3.01
698,Navya Keer,2023-02-16,100.00,268.79,4.32
699,Priyansh Bains,2023-03-24,60.00,995.45,4.18
700,Prerak Manne,2023-04-10,35.00,514.73,3.23
701,Ayesha Manda,2023-06-05,93.00,122.25,4.54
702,Manjari Bajwa,2022-10-11,86.00,468.73,4.06
703,Divit Dhawan,2022-09-01,15.00,1462.88,4.06
704,Anahi Saxena,2023-05-26,30.00,987.21,3.08
705,Zain Aggarwal,2023-07-07,54.00,762.82,3.15
706,Samaira Sehgal,2023-04-01,38.00,1276.42,4.99
707,Amira Bala,2023-01-23,66.00,1187.03,3.01
708,Lakshay Chanda,2022-09-18,25.00,1677.69,3.22
709,Parinaaz Lalla,2023-04-22,91.00,304.19,3.22
710,Anay Sule,2023-01-20,22.00,1172.57,4.75
711,Hansh Char,2022-08-29,44.00,579.55,3.91
712,Neelofar Bawa,2022-11-06,78.00,862.75,4.90
713,Onkar Dave,2023-02-02,93.00,348.44,4.16
714,Pari Bhandari,2022-09-20,55.00,833.75,4.45
715,Kiara Wagle,2022-09-16,50.00,959.72,4.41
716,Alisha Reddy,2023-06-23,86.00,939.69,4.26
717,Ehsaan Madan,2023-03-05,99.00,838.61,3.87
718,Faiyaz Savant,2022-11-05,13.00,142.68,4.40
719,Jivin Mandal,2023-03-31,56.00,319.77,4.83
720,Jivika Varghese,2023-03-25,83.00,481.79,4.35
721,Ranbir Sibal,2022-11-17,57.00,1033.38,3.90
722,Diya Deshpande,2022-10-15,70.00,1230.88,3.43
723,Yuvaan Zacharia,2023-01-14,79.00,350.25,4.25
724,Dishani Reddy,2022-12-01,81.00,196.55,4.89
725,Aaina Vyas,2022-11-13,39.00,1647.49,3.04
726,Fateh Mann,2023-04-10,56.00,464.65,3.48
727,Ehsaan Roy,2022-12-22,77.00,1778.89,3.71
728,Indrans Choudhury,2022-12-21,80.00,1240.25,3.99
729,Aarav Rajan,2023-07-09,83.00,246.99,4.74
730,Bhavin Roy,2023-05-05,61.00,1334.10,3.44
731,Mahika Walla,2022-11-29,65.00,848.06,4.86
732,Lagan Som,2023-01-24,42.00,1309.91,4.55
733,Vaibhav Magar,2023-02-08,71.00,1541.26,4.15
734,Aniruddh Korpal,2022-10-08,97.00,772.61,4.53
735,Saira Din,2023-05-13,90.00,798.32,3.80
736,Kabir Sinha,2023-02-03,13.00,1242.98,3.52
737,Anay Grewal,2022-09-27,27.00,115.97,3.13
738,Shanaya Chana,2023-07-04,73.00,333.98,4.33
739,Tanya Lad,2023-05-01,76.00,1387.77,3.20
740,Ahana  Wadhwa,2022-09-12,43.00,826.85,4.16
741,Aaina Aggarwal,2023-04-08,13.00,617.18,3.06
742,Pranay Garg,2023-05-13,91.00,1807.45,3.32
743,Shray De,2023-07-02,87.00,997.43,3.87
744,Shanaya Ahluwalia,2022-09-19,20.00,642.38,4.19
745,Jayesh Trivedi,2022-12-02,31.00,1099.39,4.94
746,Jivika Biswas,2022-09-14,27.00,1095.82,3.70
747,Myra Sura,2023-07-07,53.00,1390.87,3.46
748,Pihu Gola,2023-06-07,27.00,984.06,3.17
749,Oorja Bandi,2023-05-07,84.00,198.54,3.91
750,Vidur Saxena,2022-12-09,71.00,1905.60,3.13
751,Shamik Deo,2022-12-03,88.00,1830.79,4.83
752,Keya Dutt,2023-05-22,49.00,841.32,4.62
753,Anaya Bhardwaj,2023-01-01,10.00,1941.36,4.86
754,Shlok Balay,2023-01-31,27.00,323.13,3.02
755,Kiaan Jayaraman,2022-10-21,14.00,956.94,4.94
756,Heer Zachariah,2023-05-16,23.00,410.60,4.03
757,Kanav Gera,2023-07-02,14.00,1487.84,4.37
758,Lakshit Apte,2023-01-23,72.00,1671.86,3.67
759,Dhruv Swaminathan,2023-03-31,36.00,1573.41,4.92
760,Ranbir Contractor,2022-09-12,73.00,561.88,3.95
761,Mahika Madan,2023-04-11,23.00,167.89,4.77
762,Anahi Sibal,2022-11-05,17.00,1744.37,4.85
763,Lagan Sabharwal,2023-03-03,74.00,685.78,4.10
764,Jivin Sachdeva,2022-09-21,27.00,626.54,3.68
765,Shaan Gade,2023-03-20,89.00,1695.73,3.59
766,Bhavin Jaggi,2023-05-26,53.00,212.20,4.86
767,Parinaaz Salvi,2022-12-05,18.00,1744.64,3.12
768,Anya Kala,2023-02-03,24.00,281.61,3.01
769,Myra Dass,2022-11-02,24.00,133.88,4.09
770,Navya Goswami,2023-03-20,49.00,529.63,3.28
771,Sana Mannan,2023-06-13,39.00,487.92,4.32
772,Jiya Krishna,2023-05-28,87.00,1614.44,4.39
773,Jayesh Bhargava,2022-10-15,31.00,693.40,3.74
774,Elakshi Loyal,2023-01-01,14.00,385.24,3.91
775,Zaina Deo,2023-04-06,69.00,190.80,4.85
776,Khushi Warrior,2022-12-02,87.00,915.82,3.96
777,Dishani Sawhney,2022-11-26,44.00,1701.38,4.76
778,Aarav Jaggi,2022-10-05,34.00,807.37,3.83
779,Madhup Vaidya,2023-02-28,30.00,133.31,4.32
780,Myra Mander,2023-01-17,63.00,799.23,3.51
781,Ritvik Dhar,2023-07-06,71.00,1075.04,4.67
782,Pihu Sami,2022-11-11,89.00,1221.00,4.79
783,Yuvraj  Arya,2023-02-19,89.00,589.72,3.09
784,Anahita Sankaran,2023-05-08,66.00,850.57,4.49
785,Jivin Seth,2023-06-10,71.00,423.23,4.91
786,Adira Krishnamurthy,2022-10-30,75.00,348.81,4.23
787,Prisha Bera,2022-11-18,69.00,580.38,4.19
788,Hiran Chauhan,2022-10-03,41.00,556.18,3.53
789,Mehul Bakshi,2022-11-17,78.00,594.05,4.15
790,Jhanvi Dugar,2023-04-14,81.00,440.25,3.61
791,Nakul Saraf,2023-05-18,40.00,1662.92,4.95
792,Mamooty Handa,2022-12-28,95.00,1347.89,3.04
793,Yashvi Ray,2022-10-25,52.00,1803.02,3.77
794,Yuvaan Setty,2023-06-28,19.00,1405.34,3.39
795,Devansh Chowdhury,2022-08-31,28.00,1496.09,4.32
796,Arhaan Bains,2023-04-09,34.00,1702.43,3.11
797,Kiara Basu,2023-07-01,99.00,1447.77,4.18
798,Keya Tak,2023-03-25,61.00,250.09,4.49
799,Aarush Taneja,2022-12-31,69.00,300.08,3.51
800,Dhruv Khare,2023-01-01,62.00,1358.50,4.97
801,Tanya Goswami,2023-03-21,51.00,1330.28,4.91
802,Aarush Ghosh,2023-06-28,31.00,1919.56,4.35
803,Tiya Saha,2022-08-28,75.00,840.04,4.79
804,Nehmat Bains,2023-04-27,64.00,988.73,3.02
805,Aarna Contractor,2023-06-16,89.00,573.07,3.33
806,Farhan Mane,2023-04-23,74.00,1795.58,4.79
807,Elakshi Chand,2023-02-20,71.00,1808.25,4.92
808,Rati Bava,2023-05-05,86.00,504.56,3.80
809,Ira Chand,2023-01-04,34.00,908.13,4.08
810,Ivan Badal,2023-04-07,71.00,304.39,4.24
811,Aniruddh Raval,2023-04-19,69.00,1681.04,3.40
812,Zeeshan Bhakta,2023-05-02,44.00,186.21,3.83
813,Ryan Aggarwal,2022-12-04,100.00,1343.92,4.95
814,Arnav Sami,2023-05-12,18.00,343.57,3.24
815,Samarth Gole,2023-03-22,62.00,1873.35,4.69
816,Riya Sarma,2023-01-22,12.00,656.03,3.51
817,Pranay Chakraborty,2023-04-20,37.00,1272.22,3.20
818,Dharmajan Sur,2023-06-15,23.00,1518.69,3.16
819,Nitya Bera,2023-05-16,45.00,689.18,4.35
820,Nitya Karpe,2022-11-09,76.00,1894.58,3.77
821,Zaina Soni,2023-07-10,95.00,1925.31,4.97
822,Vihaan Master,2023-01-10,89.00,1651.96,3.82
823,Neysa Uppal,2023-05-20,88.00,1781.98,4.75
824,Zoya Rattan,2022-09-17,96.00,1697.23,3.98
825,Kimaya Dass,2022-11-21,47.00,740.06,3.90
826,Adira Wali,2023-01-02,76.00,197.39,3.96
827,Mamooty Bedi,2023-02-12,24.00,1961.47,3.71
828,Riya Wason,2023-06-08,15.00,1767.48,4.92
829,Onkar Saxena,2023-05-23,83.00,1809.34,4.65
830,Pranay Bhattacharyya,2023-03-05,11.00,1348.34,3.13
831,Anahi Sane,2022-09-21,68.00,408.40,4.08
832,Saanvi Chand,2022-08-23,87.00,1259.68,3.21
833,Indranil Sani,2022-12-25,18.00,1365.71,4.98
834,Jivika Iyengar,2022-09-18,16.00,279.15,4.59
835,Shray Randhawa,2022-12-30,87.00,122.79,3.30
836,Vivaan Dube,2022-09-09,95.00,433.90,4.99
837,Advik Gour,2023-02-14,56.00,1916.42,3.27
838,Shaan Jani,2023-05-31,63.00,976.72,4.81
839,Hiran Bhavsar,2023-04-29,29.00,1998.81,3.68
840,Vihaan Chahal,2023-04-19,100.00,787.33,3.76
841,Armaan Kala,2023-01-27,83.00,1296.62,3.11
842,Jhanvi Sankaran,2022-10-14,71.00,1944.82,4.24
843,Sara Dutt,2023-03-26,82.00,1821.99,4.57
844,Alia Subramanian,2022-11-26,34.00,855.37,3.19
845,Prisha Grewal,2023-04-08,99.00,1859.38,4.48
846,Rati Upadhyay,2022-09-09,31.00,258.97,3.01
847,Ishaan Som,2023-01-28,15.00,591.56,3.97
848,Diya Doshi,2023-06-22,98.00,1947.89,4.80
849,Kavya Bora,2023-05-10,44.00,749.01,4.33
850,Kartik Sarin,2022-12-03,98.00,216.41,4.81
851,Arhaan Trivedi,2023-02-10,16.00,803.69,3.99
852,Nirvaan Das,2023-01-22,37.00,473.15,4.18
853,Elakshi Bhattacharyya,2022-10-18,91.00,505.85,3.05
854,Madhup Chad,2022-11-06,93.00,1459.18,3.30
855,Bhamini Mann,2022-11-15,55.00,396.28,4.39
856,Umang Babu,2023-05-15,41.00,938.58,3.33
857,Stuvan Koshy,2023-04-09,96.00,1896.34,3.22
858,Diya Jhaveri,2022-12-25,59.00,429.90,4.50
859,Arnav Lala,2023-01-07,49.00,1120.44,4.35
860,Diya Wason,2023-06-18,43.00,617.60,4.86
861,Raghav Bhardwaj,2023-01-27,71.00,1078.98,3.70
862,Saanvi Bhavsar,2022-10-06,21.00,1301.04,3.33
863,Farhan Dayal,2022-12-04,33.00,1619.37,4.37
864,Armaan Hayer,2022-08-27,49.00,1855.08,3.11
865,Anvi Singhal,2023-06-24,73.00,1068.56,3.84
866,Neysa Boase,2022-12-29,84.00,120.99,4.40
867,Adah Sagar,2023-05-12,48.00,1048.45,4.28
868,Lakshit Rao,2023-02-09,12.00,264.52,4.58
869,Purab Bali,2023-01-25,82.00,1511.36,4.83
870,Onkar Amble,2022-10-19,83.00,1920.11,4.42
871,Chirag Krish,2023-02-19,90.00,1881.36,4.63
872,Pranay Dyal,2022-09-20,69.00,241.16,3.87
873,Mahika Kapadia,2023-03-24,11.00,1744.51,4.05
874,Mishti Maharaj,2022-11-08,71.00,979.10,4.98
875,Himmat Bhardwaj,2022-11-16,88.00,1189.19,3.81
876,Ranbir Talwar,2023-04-02,52.00,347.41,4.56
877,Mamooty Keer,2023-04-18,42.00,1263.19,3.11
878,Umang Lalla,2022-12-22,11.00,119.48,4.57
879,Anika Arya,2022-12-17,82.00,855.06,3.96
880,Alisha Aggarwal,2022-10-28,62.00,357.72,4.35
881,Adira Soman,2023-02-04,21.00,527.56,4.68
882,Tarini Chauhan,2023-05-24,51.00,838.05,4.51
883,Anaya Sridhar,2023-06-08,68.00,272.79,3.18
884,Emir Hegde,2022-12-21,73.00,647.70,4.22
885,Tiya Keer,2022-10-19,22.00,1618.31,4.62
886,Armaan Lala,2022-11-27,44.00,614.28,4.35
887,Himmat Anne,2023-04-29,22.00,136.05,4.19
888,Manikya Acharya,2023-06-08,85.00,1308.33,4.38
889,Aarav Koshy,2022-11-20,49.00,1993.31,3.71
890,Dhanush Sheth,2023-05-24,44.00,1278.06,4.51
891,Onkar Sabharwal,2022-12-19,33.00,496.67,3.20
892,Hrishita Bhagat,2023-04-23,85.00,1437.80,3.42
893,Mannat Bajwa,2022-10-09,84.00,1661.51,3.15
894,Madhup Bava,2023-04-13,58.00,1845.78,4.83
895,Miraya Sundaram,2023-05-30,36.00,1288.25,3.64
896,Abram Rau,2022-11-17,36.00,796.67,3.71
897,Ahana  Sagar,2023-05-05,37.00,1895.25,3.92
898,Vardaniya Kapoor,2023-04-05,35.00,1279.96,3.85
899,Vivaan Kashyap,2022-12-17,21.00,1451.62,4.02
900,Hrishita Majumdar,2022-11-09,53.00,256.66,3.90
901,Inaaya  Anand,2023-06-17,92.00,195.41,3.42
902,Tushar Khare,2023-02-27,33.00,1025.49,4.83
903,Mamooty Kota,2022-11-02,60.00,833.35,4.17
904,Kavya Sodhi,2023-01-02,63.00,1971.97,4.11
905,Samar Loyal,2022-10-03,11.00,1508.79,4.64
906,Trisha Kuruvilla,2023-03-14,94.00,137.35,3.94
907,Myra Kala,2023-04-07,23.00,194.76,4.11
908,Chirag Sangha,2023-06-02,94.00,806.70,4.35
909,Yakshit Solanki,2023-06-15,90.00,1504.11,3.04
910,Aarna Aggarwal,2023-02-09,28.00,272.23,3.77
911,Abram Bhatt,2023-04-29,100.00,1062.51,4.51
912,Saira Saraf,2022-12-09,19.00,341.24,4.06
913,Kanav Salvi,2023-01-24,23.00,958.05,4.39
914,Pihu Balay,2022-12-31,61.00,983.90,4.76
915,Kiaan Sachar,2023-01-10,39.00,1863.51,4.37
916,Pranay Hayer,2023-02-21,59.00,166.62,4.45
917,Indrans Sarraf,2023-04-13,93.00,1848.60,4.34
918,Hazel Char,2022-10-07,87.00,1507.30,4.49
919,Aniruddh Deol,2023-01-09,37.00,254.93,4.33
920,Manikya Majumdar,2023-01-13,71.00,638.23,3.89
921,Neysa Karpe,2023-01-15,20.00,1252.57,4.86
922,Raunak Bhavsar,2022-09-28,32.00,1875.03,4.08
923,Madhup Divan,2023-02-01,96.00,1194.74,3.66
924,Hiran Gupta,2022-11-16,61.00,1553.25,3.59
925,Inaaya  Jain,2023-01-26,28.00,1364.58,4.03
926,Armaan Khalsa,2023-02-07,93.00,158.79,3.34
927,Onkar Kant,2022-10-14,52.00,1599.86,3.60
928,Raghav Shetty,2023-02-17,16.00,1299.03,4.74
929,Tarini Rajagopal,2023-03-23,30.00,161.79,4.73
930,Devansh Wagle,2023-01-26,50.00,747.68,5.00
931,Taran Kar,2023-03-24,83.00,1537.27,3.95
932,Mohanlal Bali,2023-04-17,45.00,318.66,3.00
933,Lakshay Kala,2023-01-21,67.00,312.84,3.23
934,Shray Khare,2022-09-24,56.00,783.49,4.40
935,Anahi Bhatt,2022-09-17,12.00,633.87,4.72
936,Amani Rattan,2023-01-01,88.00,1105.14,4.33
937,Adira Kothari,2022-11-23,10.00,951.60,4.83
938,Dhanush Dugal,2023-04-05,69.00,747.63,4.33
939,Vivaan Tara,2023-06-28,48.00,1319.34,3.93
940,Ira Din,2022-11-18,64.00,1431.55,4.00
941,Ayesha Apte,2023-04-19,83.00,1308.87,3.37
942,Alisha Keer,2023-06-02,47.00,1032.96,4.58
943,Jayan Bala,2023-07-11,64.00,1173.37,4.17
944,Vaibhav Goel,2023-06-05,59.00,208.51,4.66
945,Saira Dua,2022-09-06,52.00,1440.06,4.19
946,Ranbir Kumer,2023-04-08,33.00,1430.04,3.55
947,Ojas Dugal,2023-07-04,20.00,900.03,3.88
948,Manjari Master,2022-12-17,74.00,1383.06,3.50
949,Kiara Bobal,2023-04-23,99.00,1109.80,3.63
950,Zaina Bassi,2022-08-11,15.00,726.07,3.60
951,Misha Bhat,2022-11-10,23.00,498.85,3.62
952,Ehsaan Dixit,2023-02-02,38.00,1601.80,4.98
953,Anahi Kashyap,2023-04-15,88.00,730.57,3.92
954,Mehul Cheema,2023-05-24,88.00,859.11,4.87
955,Mamooty Sarna,2022-12-16,20.00,1944.61,3.88
956,Baiju Halder,2022-12-21,12.00,1984.31,3.90
957,Emir Badami,2023-05-31,85.00,1616.14,3.15
958,Nakul Saini,2023-05-03,15.00,704.16,4.69
959,Charvi Yogi,2023-02-24,39.00,1539.04,4.70
960,Adah Batta,2022-12-12,52.00,552.12,4.28
961,Gokul Halder,2022-12-25,54.00,1936.52,3.99
962,Yashvi Sami,2023-01-18,56.00,1494.72,4.33
963,Misha Bava,2022-11-12,24.00,1122.87,4.02
964,Shalv Chahal,2023-04-04,59.00,1494.44,4.33
965,Suhana Saran,2023-06-03,23.00,218.73,3.39
966,Tejas Ramesh,2023-02-20,68.00,1316.58,3.66
967,Devansh Sachdeva,2022-09-24,87.00,729.20,3.35
968,Renee Ben,2023-06-29,36.00,353.82,3.07
969,Kavya Chahal,2023-06-12,81.00,659.18,3.94
970,Advika Jaggi,2023-06-26,96.00,964.19,3.10
971,Jayan Sengupta,2023-03-05,56.00,1850.93,3.35
972,Nitya Dara,2023-02-15,18.00,1918.12,3.02
973,Baiju Raju,2022-10-18,62.00,1275.88,3.86
974,Piya Raja,2022-08-29,83.00,843.71,4.55
975,Badal Samra,2023-03-26,55.00,416.87,3.01
976,Kashvi Chhabra,2022-09-01,14.00,207.18,4.41
977,Yashvi Edwin,2023-05-31,84.00,1358.63,4.26
978,Hiran Keer,2022-09-06,21.00,1293.49,4.28
979,Yuvraj  Sane,2022-08-12,45.00,893.14,4.10
980,Nayantara De,2023-02-21,12.00,348.70,3.67
981,Indrajit Kapur,2023-04-30,21.00,485.68,3.98
982,Nirvaan Karan,2023-06-18,17.00,1560.63,4.36
983,Dhanush Balan,2023-01-21,50.00,277.76,4.55
984,Lavanya Bhalla,2022-12-09,57.00,216.69,3.48
985,Madhav Acharya,2022-10-23,68.00,1671.87,3.91
986,Mahika Saraf,2023-05-23,43.00,1619.58,3.65
987,Baiju Bajwa,2023-04-15,61.00,789.51,4.42
988,Lavanya Garde,2023-02-06,31.00,1768.21,3.39
989,Sahil Sridhar,2022-12-06,83.00,1643.47,4.74
990,Adah Dora,2022-09-12,39.00,1008.37,5.00
991,Dhruv Dara,2022-08-29,89.00,160.25,4.77
992,Gokul Basak,2023-01-26,74.00,1542.73,4.00
993,Hridaan Mahal,2023-02-13,88.00,1401.35,3.63
994,Jivin Kar,2023-01-25,48.00,264.67,3.07
995,Vidur Kota,2023-05-08,18.00,1729.07,4.35
996,Gatik Hayre,2022-11-09,88.00,1003.79,4.54
997,Dharmajan Sood,2023-03-26,80.00,258.73,4.65
998,Myra Kade,2023-06-03,77.00,388.65,4.15
999,Nitara Sood,2023-01-08,50.00,1457.19,3.71
1000,Indranil Wali,2023-05-11,94.00,1204.87,4.20
1001,Dishani Subramaniam,2023-02-06,42.00,966.93,3.81
1002,Tarini Saraf,2023-03-15,93.00,1447.04,4.02
1003,Stuvan Tata,2022-09-04,87.00,955.92,4.43
1004,Zeeshan Barad,2023-02-22,29.00,1048.97,4.90
1005,Indranil Kulkarni,2023-04-25,18.00,132.11,3.36
1006,Akarsh Deol,2023-02-01,54.00,635.01,3.44
1007,Nehmat Basak,2022-12-11,45.00,1087.76,3.37
1008,Piya Sant,2023-05-20,43.00,855.92,4.22
1009,Arnav Choudhary,2023-02-08,59.00,1768.38,3.74
1010,Jiya Sabharwal,2022-11-24,88.00,1996.35,3.83
1011,Aarna Sampath,2022-10-31,90.00,1175.50,3.34
1012,Adah Devan,2023-02-12,65.00,937.24,4.20
1013,Tushar Mannan,2022-11-10,45.00,255.40,4.35
1014,Anay Lall,2022-09-08,20.00,1809.27,3.08
1015,Himmat Chowdhury,2023-06-04,67.00,935.48,4.33
1016,Umang Deo,2022-10-18,51.00,225.81,3.55
1017,Mannat Deep,2023-04-22,31.00,1629.44,4.67
1018,Dharmajan Mallick,2023-03-18,50.00,1488.34,3.28
1019,Rohan Acharya,2023-01-07,31.00,1947.33,4.62
1020,Kiara Tank,2022-09-12,30.00,1547.03,3.51
1021,Vedika Dhingra,2023-05-13,91.00,251.11,4.38
1022,Zeeshan Bose,2022-12-23,83.00,1141.29,4.61
1023,Baiju Ahuja,2023-03-08,47.00,1600.83,4.17
1024,Samarth Master,2022-09-20,30.00,1809.20,3.47
1025,Krish Dalal,2022-10-28,87.00,1710.09,4.70
1026,Hazel Vala,2022-09-09,75.00,1485.61,3.23
1027,Lakshay Chhabra,2023-02-20,34.00,1099.57,3.94
1028,Hunar Wable,2023-02-12,27.00,101.04,3.41
1029,Tarini Mangal,2022-10-27,41.00,1501.50,3.69
1030,Gokul Chad,2023-01-10,85.00,1617.59,4.61
1031,Dishani Hegde,2022-12-10,87.00,1874.11,4.91
1032,Mannat Venkatesh,2023-04-23,62.00,1820.02,4.52
1033,Charvi Swamy,2022-11-25,75.00,1350.46,4.70
1034,Manikya Dugar,2023-05-24,29.00,101.88,4.78
1035,Armaan Golla,2023-05-05,32.00,938.86,4.66
1036,Yashvi Goel,2023-06-20,13.00,805.29,3.81
1037,Prerak Iyer,2023-01-31,87.00,372.13,4.76
1038,Hridaan Ganesan,2023-01-31,100.00,1336.41,3.68
1039,Vivaan Yohannan,2023-04-14,60.00,1879.00,4.67
1040,Kavya Setty,2022-12-20,44.00,613.13,3.02
1041,Aniruddh Sibal,2023-04-06,70.00,170.06,4.14
1042,Manjari Bakshi,2023-02-19,10.00,729.32,3.38
1043,Rania Kothari,2022-12-08,59.00,1254.33,4.78
1044,Ryan Devan,2023-02-13,26.00,1241.19,4.02
1045,Trisha Date,2022-11-09,88.00,465.74,3.52
1046,Jivika Wali,2023-06-02,70.00,729.73,3.61
1047,Kabir Dixit,2023-07-08,75.00,299.43,3.23
1048,Mehul Goyal,2023-02-18,46.00,735.14,4.20
1049,Aarush Kumar,2023-05-07,44.00,1684.11,3.06
1050,Yasmin Chand,2022-09-02,11.00,744.33,3.76
1051,Saira Ben,2022-10-26,20.00,937.47,3.84
1052,Saksham Kannan,2023-04-02,62.00,1111.65,3.74
1053,Aradhya Chada,2023-02-02,29.00,269.45,3.39
1054,Raunak Chad,2023-01-14,100.00,245.12,3.86
1055,Badal Dua,2023-01-22,16.00,158.86,3.03
1056,Shray Gaba,2023-03-04,87.00,321.36,3.35
1057,Tanya Hayer,2023-02-11,20.00,1108.96,3.63
1058,Raghav Raja,2022-08-18,41.00,125.37,3.98
1059,Dhanush Lad,2023-01-14,52.00,660.75,3.47
1060,Himmat Dayal,2023-01-29,78.00,252.85,4.38
1061,Ritvik Zachariah,2023-01-15,90.00,683.37,4.10
1062,Hiran Bajaj,2023-03-07,36.00,395.48,4.84
1063,Azad Chand,2023-06-19,71.00,1526.29,3.82
1064,Yuvraj  Brar,2022-09-06,11.00,1720.25,3.70
1065,Tejas Aurora,2023-03-13,59.00,1553.98,3.86
1066,Myra Venkataraman,2022-11-16,28.00,290.38,4.40
1067,Shalv Bal,2023-01-13,70.00,986.73,3.93
1068,Akarsh Ratti,2023-05-30,52.00,1359.69,3.15
1069,Kavya Lal,2023-03-22,36.00,1371.67,4.17
1070,Shlok Subramanian,2023-05-30,57.00,1162.58,3.22
1071,Jayan Sabharwal,2022-11-11,46.00,1000.81,3.61
1072,Aarav Mani,2023-06-25,19.00,1070.83,3.85
1073,Vihaan Ramakrishnan,2023-01-23,48.00,134.02,3.92
1074,Lakshay Shroff,2023-01-08,90.00,787.25,4.83
1075,Saira Sahni,2023-07-02,64.00,777.85,4.03
1076,Pihu Randhawa,2023-06-08,20.00,1901.10,3.04
1077,Sara Behl,2022-12-18,52.00,676.06,3.73
1078,Samarth Borra,2023-01-05,41.00,341.17,3.74
1079,Anvi Wali,2022-08-14,25.00,1892.46,4.29
1080,Samaira Sengupta,2023-05-17,56.00,1050.33,4.95
1081,Himmat Hegde,2023-05-25,37.00,183.70,4.04
1082,Kavya Tak,2022-10-23,40.00,995.43,4.45
1083,Adah Sarma,2023-01-18,70.00,536.09,3.39
1084,Parinaaz Savant,2022-11-22,86.00,788.20,3.98
1085,Krish Gola,2023-01-07,64.00,1593.57,3.90
1086,Tarini Chaudhuri,2023-03-08,50.00,1700.19,3.56
1087,Lavanya Dugal,2022-10-26,27.00,1277.80,3.57
1088,Anvi Batta,2023-01-27,80.00,545.17,4.02
1089,Jayesh Rao,2022-11-26,83.00,1674.62,4.94
1090,Seher Sur,2023-01-11,17.00,609.83,4.63
1091,Elakshi Kar,2022-10-30,56.00,692.62,4.43
1092,Raunak Srivastava,2023-02-06,28.00,1175.19,4.18
1093,Elakshi Bobal,2023-07-10,29.00,590.13,3.14
1094,Ehsaan Dugar,2022-11-26,56.00,1263.17,3.59
1095,Akarsh Ramanathan,2022-09-13,29.00,1986.32,3.59
1096,Hunar Ahluwalia,2023-06-18,61.00,1007.41,3.94
1097,Vanya Srivastava,2023-01-26,61.00,1389.53,4.16
1098,Urvi Desai,2023-02-23,51.00,760.30,3.53
1099,Aarush Baria,2022-10-02,84.00,1605.23,4.88
1100,Miraan Sule,2023-01-23,18.00,775.60,4.39
1101,Kiara Agrawal,2022-11-10,43.00,804.58,4.16
1102,Mehul Chakraborty,2023-01-20,52.00,970.42,4.60
1103,Anya Guha,2023-06-09,21.00,1845.98,4.68
1104,Divit Sankaran,2022-11-29,30.00,758.36,4.05
1105,Kartik Sem,2023-05-23,91.00,264.59,4.36
1106,Shayak Bawa,2022-12-04,83.00,183.84,3.98
1107,Navya Shetty,2023-04-15,18.00,1968.99,4.19
